arm,scenario,seed,origin,outcome,steps,final_distance,success,unsafe_episode,normalized_violation_max,safety_infeasible,safety_intervention_fraction,true_delay,selected_lag,converged_at_step,prediction_error_rms_joint1,prediction_error_rms_joint2
fixed_hocbf,ood_compound,50777,official,timeout,250,1.4161002978837591,False,False,0.0,False,1.0,1,,,,
adaptive_hocbf,ood_compound,50777,official,success,56,0.04621496487238695,True,False,0.0,False,0.3392857142857143,1,1,39,1.8139659569914122,0.0567096015963416
fixed_hocbf,ood_compound,50778,official,timeout,250,0.9714831214336958,False,False,0.0,False,0.164,2,,,,
adaptive_hocbf,ood_compound,50778,official,success,75,0.045668909513937136,True,False,0.0,False,0.44,2,2,47,0.3126792056375434,0.027055101010646156
fixed_hocbf,ood_compound,50779,official,timeout,250,0.5425137167585921,False,False,0.0,False,0.148,1,,,,
adaptive_hocbf,ood_compound,50779,official,success,94,0.04571022511256776,True,False,0.0,False,0.40425531914893614,1,1,56,0.050713633215587646,0.0029805458518969
fixed_hocbf,ood_compound,50780,official,timeout,250,1.9726597820498086,False,False,0.0,False,0.868,2,,,,
adaptive_hocbf,ood_compound,50780,official,success,78,0.046507471478131085,True,False,0.0,False,0.2564102564102564,2,2,42,0.3788979933408028,0.23158370177025212
fixed_hocbf,ood_compound,50781,official,timeout,250,0.796663935745635,False,False,0.0,False,0.3,3,,,,
adaptive_hocbf,ood_compound,50781,official,success,88,0.047649810471163984,True,False,0.0,False,0.22727272727272727,3,3,45,0.23656707868343502,0.10559959153220981
fixed_hocbf,ood_compound,50782,official,timeout,250,2.920087487910642,False,False,0.0,False,1.0,3,,,,
adaptive_hocbf,ood_compound,50782,official,timeout,250,0.9897930525656097,False,True,9.294970663317794e-06,False,0.756,3,3,51,0.2882577362812758,0.10207053253444535
fixed_hocbf,ood_compound,50783,official,timeout,250,0.9487063764373128,False,False,0.0,False,0.64,1,,,,
adaptive_hocbf,ood_compound,50783,official,success,99,0.049002556005274193,True,False,0.0,False,0.30303030303030304,1,1,49,0.6061739747450888,0.04182329227080808
fixed_hocbf,ood_compound,50784,official,timeout,250,1.2854938145231825,False,False,0.0,False,1.0,1,,,,
adaptive_hocbf,ood_compound,50784,official,success,50,0.04953302518238849,True,False,0.0,False,0.3,1,1,33,0.6360257989575141,0.22973382181856108
fixed_hocbf,ood_compound,50785,official,timeout,250,0.8307183863778308,False,False,0.0,False,0.204,3,,,,
adaptive_hocbf,ood_compound,50785,official,success,91,0.04918129688974668,True,False,0.0,False,0.4945054945054945,3,3,49,0.8203645946262573,0.019063951206820133
fixed_hocbf,ood_compound,50786,official,timeout,250,0.27970503753598464,False,False,0.0,False,0.156,1,,,,
adaptive_hocbf,ood_compound,50786,official,success,74,0.04807912193857282,True,False,0.0,False,0.5,1,1,42,0.19540910976680317,0.06013646176016702
fixed_hocbf,ood_compound,50787,official,timeout,250,1.3144339359244968,False,False,0.0,False,0.756,1,,,,
adaptive_hocbf,ood_compound,50787,official,success,107,0.04698215376612596,True,False,0.0,False,0.08411214953271028,1,1,42,0.19807771169072166,0.02504542102744043
fixed_hocbf,ood_compound,50788,official,abort,28,2.598784260015139,False,True,0.7438443736477927,True,0.9655172413793104,3,,,,
adaptive_hocbf,ood_compound,50788,official,timeout,250,0.7342080557598448,False,True,0.020114033260563158,False,0.272,3,3,54,0.37755575877738895,0.030204149137262187
fixed_hocbf,ood_compound,50789,official,timeout,250,0.8735874066260939,False,False,0.0,False,0.144,1,,,,
adaptive_hocbf,ood_compound,50789,official,success,96,0.04762995638285102,True,False,0.0,False,0.22916666666666666,1,1,45,0.20848538257829846,0.00969094724770853
fixed_hocbf,ood_compound,50790,official,timeout,250,1.3352951473250947,False,False,0.0,False,1.0,2,,,,
adaptive_hocbf,ood_compound,50790,official,success,67,0.04780631784133077,True,True,0.18734136734314766,False,0.2835820895522388,2,2,43,1.0522365080524518,0.06918678606872912
fixed_hocbf,ood_compound,50791,official,timeout,250,1.0542985039176056,False,True,0.08637331031872904,False,0.244,2,,,,
adaptive_hocbf,ood_compound,50791,official,success,64,0.0491367273775064,True,False,0.0,False,0.328125,2,2,45,0.6495480624660653,0.08753578756368652
fixed_hocbf,ood_compound,50792,official,timeout,250,1.0243336096042797,False,False,0.0,False,0.128,3,,,,
adaptive_hocbf,ood_compound,50792,official,success,63,0.049627594934412315,True,False,0.0,False,0.12698412698412698,3,3,16,0.24171000823386035,0.056743746039882664
fixed_hocbf,ood_compound,50793,official,timeout,250,0.309324930576748,False,False,0.0,False,0.82,3,,,,
adaptive_hocbf,ood_compound,50793,official,success,85,0.04907877396605111,True,False,0.0,False,0.32941176470588235,3,3,47,0.717920253051372,0.03144405060654091
fixed_hocbf,ood_compound,50794,official,timeout,250,1.2540295544440643,False,False,0.0,False,1.0,2,,,,
adaptive_hocbf,ood_compound,50794,official,success,78,0.04919161580601288,True,False,0.0,False,0.2564102564102564,2,2,46,0.4036246199682647,0.058320957786838115
fixed_hocbf,ood_compound,50795,official,timeout,250,2.6815788982089575,False,False,0.0,False,1.0,2,,,,
adaptive_hocbf,ood_compound,50795,official,timeout,250,0.7247096121736358,False,True,0.000924736143274707,False,0.964,2,2,49,0.6735671642280833,0.05374275056384198
fixed_hocbf,ood_compound,50796,official,timeout,250,1.4322645818236306,False,False,0.0,False,1.0,3,,,,
adaptive_hocbf,ood_compound,50796,official,success,52,0.048997987559042756,True,False,0.0,False,0.3269230769230769,3,3,36,0.6841069656223951,0.06175579720667584
fixed_hocbf,ood_compound,50797,official,timeout,250,2.5549628484990006,False,False,0.0,False,1.0,1,,,,
adaptive_hocbf,ood_compound,50797,official,success,85,0.03607003660064084,True,False,0.0,False,0.38823529411764707,1,1,46,0.05357310092211901,0.04852302868579691
fixed_hocbf,ood_compound,50798,official,timeout,250,0.9877562261255618,False,False,0.0,False,0.14,1,,,,
adaptive_hocbf,ood_compound,50798,official,success,77,0.04858617278581236,True,False,0.0,False,0.2077922077922078,1,1,37,0.23938222587088198,0.009120524234569627
fixed_hocbf,ood_compound,50799,official,timeout,250,1.3289487300549923,False,True,0.24902974329625605,False,0.88,0,,,,
adaptive_hocbf,ood_compound,50799,official,timeout,250,0.8547439018499667,False,True,8.019086220266175e-06,False,0.94,0,0,45,0.09383274636031524,0.03786854025870034
fixed_hocbf,ood_compound,50800,official,timeout,250,3.253103597535189,False,False,0.0,False,1.0,0,,,,
adaptive_hocbf,ood_compound,50800,official,success,89,0.04771612101200107,True,False,0.0,False,0.29213483146067415,0,0,49,0.7381397269929041,0.026107870237082206
fixed_hocbf,ood_compound,50801,official,timeout,250,0.5217297627669936,False,False,0.0,False,0.896,3,,,,
adaptive_hocbf,ood_compound,50801,official,timeout,250,0.5727396285979766,False,False,0.0,False,0.3,3,3,43,0.11216476129768752,0.026772452519221692
fixed_hocbf,ood_compound,50802,official,timeout,250,1.2286851325946069,False,False,0.0,False,0.804,0,,,,
adaptive_hocbf,ood_compound,50802,official,abort,55,1.272439480023492,False,False,0.0,True,0.8392857142857143,0,0,47,0.390334657349247,0.04535386050262186
fixed_hocbf,ood_compound,50803,official,timeout,250,0.9382448735665555,False,False,0.0,False,0.908,2,,,,
adaptive_hocbf,ood_compound,50803,official,timeout,250,0.11444773224626806,False,True,2.255617114625526e-05,False,0.968,2,2,43,0.8316121308819123,0.06324087847563833
fixed_hocbf,ood_compound,50804,official,timeout,250,0.7811827098662188,False,False,0.0,False,0.176,2,,,,
adaptive_hocbf,ood_compound,50804,official,success,78,0.046626373003130016,True,False,0.0,False,0.11538461538461539,2,2,9,0.10156417764124274,0.006955804937637123
fixed_hocbf,ood_compound,50805,official,timeout,250,2.645604262258876,False,False,0.0,False,1.0,3,,,,
adaptive_hocbf,ood_compound,50805,official,success,90,0.041584358608217506,True,False,0.0,False,0.34444444444444444,3,3,43,0.8807138296553193,0.023141645248262573
fixed_hocbf,ood_compound,50806,official,timeout,250,2.7081839867310227,False,False,0.0,False,1.0,3,,,,
adaptive_hocbf,ood_compound,50806,official,success,85,0.044013507986420654,True,False,0.0,False,0.35294117647058826,3,3,42,0.2701298249159161,0.06275268969961731
fixed_hocbf,ood_compound,50807,official,timeout,250,3.583430516458422,False,False,0.0,False,1.0,1,,,,
adaptive_hocbf,ood_compound,50807,official,abort,40,2.9718283214220005,False,False,0.0,True,0.7317073170731707,1,1,,0.19049887571594015,0.0772430708860624
fixed_hocbf,ood_compound,50808,official,timeout,250,0.6239687700921777,False,True,0.03983357227676931,False,0.148,1,,,,
adaptive_hocbf,ood_compound,50808,official,success,84,0.049960924980194346,True,False,0.0,False,0.5595238095238095,1,1,52,0.9403547727954326,0.02785049508677064
fixed_hocbf,ood_compound,50809,official,timeout,250,2.903542631145705,False,False,0.0,False,1.0,1,,,,
adaptive_hocbf,ood_compound,50809,official,success,85,0.045844582069071355,True,False,0.0,False,0.2823529411764706,1,1,40,1.0140676965060103,0.030692361988636816
fixed_hocbf,ood_compound,50810,official,timeout,250,0.9617120744590711,False,False,0.0,False,0.124,1,,,,
adaptive_hocbf,ood_compound,50810,official,success,90,0.04819799235625314,True,False,0.0,False,0.16666666666666666,1,1,41,0.47575508218180895,0.0392099860870257
fixed_hocbf,ood_compound,50811,official,timeout,250,0.6754821569054171,False,True,0.07690450806337257,False,0.228,2,,,,
adaptive_hocbf,ood_compound,50811,official,success,88,0.04974115531996044,True,True,0.06207010578865946,False,0.3522727272727273,2,2,41,0.4089426686115955,0.05405588827790226
fixed_hocbf,ood_compound,50812,official,timeout,250,0.7590605652419594,False,False,0.0,False,0.252,3,,,,
adaptive_hocbf,ood_compound,50812,official,success,100,0.04877176312959814,True,False,0.0,False,0.49,3,3,49,1.4996475173162365,0.06096975239127112
fixed_hocbf,ood_compound,50813,official,timeout,250,0.761830464707422,False,False,0.0,False,0.132,1,,,,
adaptive_hocbf,ood_compound,50813,official,success,85,0.04591742703793323,True,False,0.0,False,0.43529411764705883,1,1,46,0.24471335281435078,0.010946651339903824
fixed_hocbf,ood_compound,50814,official,timeout,250,2.1162027487963866,False,False,0.0,False,1.0,0,,,,
adaptive_hocbf,ood_compound,50814,official,success,69,0.04599384002500481,True,False,0.0,False,0.3188405797101449,0,0,47,0.044804528887197104,0.07733831216781667
fixed_hocbf,ood_compound,50815,official,timeout,250,0.3155452747147163,False,False,0.0,False,0.856,1,,,,
adaptive_hocbf,ood_compound,50815,official,success,82,0.03892992380058084,True,False,0.0,False,0.9390243902439024,1,1,44,0.18971818300089147,0.18590991827333064
fixed_hocbf,ood_compound,50816,official,timeout,250,0.922881528878422,False,False,0.0,False,0.152,1,,,,
adaptive_hocbf,ood_compound,50816,official,success,80,0.04696591599517727,True,False,0.0,False,0.4375,1,1,45,0.17030384427877734,0.046107928491672744
fixed_hocbf,ood_compound,50817,official,timeout,250,0.4780541496528744,False,False,0.0,False,0.076,0,,,,
adaptive_hocbf,ood_compound,50817,official,success,73,0.0482761418280119,True,False,0.0,False,0.5068493150684932,0,0,44,0.13528685189673134,0.012577706938547407
fixed_hocbf,ood_compound,50818,official,timeout,250,0.6071389412138242,False,False,0.0,False,0.4,3,,,,
adaptive_hocbf,ood_compound,50818,official,success,78,0.04522270440463368,True,False,0.0,False,0.3076923076923077,3,3,41,0.7457177562507362,0.031677725882188104
fixed_hocbf,ood_compound,50819,official,timeout,250,3.4238212791277896,False,False,0.0,False,1.0,1,,,,
adaptive_hocbf,ood_compound,50819,official,success,99,0.0473365503947099,True,False,0.0,False,0.23232323232323232,1,1,42,0.09744483956334497,0.0484776113549744
fixed_hocbf,ood_compound,50820,official,timeout,250,0.9677394227678231,False,False,0.0,False,0.992,1,,,,
adaptive_hocbf,ood_compound,50820,official,abort,42,1.3860054998373923,False,False,0.0,True,0.8372093023255814,1,1,,0.21718818109215723,0.05656531509932463
fixed_hocbf,ood_compound,50821,official,timeout,250,1.271116045658205,False,True,0.3243576288546734,False,0.696,3,,,,
adaptive_hocbf,ood_compound,50821,official,success,68,0.03407640246149445,True,False,0.0,False,0.38235294117647056,3,3,46,0.3888429556345795,0.009560247318767734
fixed_hocbf,ood_compound,50822,official,timeout,250,0.20008628545403576,False,False,0.0,False,0.1,0,,,,
adaptive_hocbf,ood_compound,50822,official,success,57,0.04594141048551244,True,False,0.0,False,0.3157894736842105,0,0,47,1.8991817021831885,0.02936812651969271
fixed_hocbf,ood_compound,50823,official,timeout,250,1.1441614820049575,False,False,0.0,False,0.16,2,,,,
adaptive_hocbf,ood_compound,50823,official,success,106,0.04624470538654263,True,False,0.0,False,0.0660377358490566,2,2,46,0.03604157328217928,0.028362148756456967
fixed_hocbf,ood_compound,50824,official,timeout,250,0.9123551112846854,False,True,0.06098928593439191,False,0.208,0,,,,
adaptive_hocbf,ood_compound,50824,official,success,93,0.04758657405440613,True,False,0.0,False,0.23655913978494625,0,0,53,0.6331834097485245,0.06953585764455177
fixed_hocbf,ood_compound,50825,official,timeout,250,2.8619480865186326,False,False,0.0,False,1.0,2,,,,
adaptive_hocbf,ood_compound,50825,official,success,121,0.04928875551324868,True,False,0.0,False,0.23140495867768596,2,2,47,0.27064471995182804,0.027275623758144227
fixed_hocbf,ood_compound,50826,official,timeout,250,1.2713282100500884,False,False,0.0,False,0.988,0,,,,
adaptive_hocbf,ood_compound,50826,official,success,88,0.04632386060489868,True,False,0.0,False,0.375,0,0,48,0.8479117536778926,0.029709766618760503
fixed_hocbf,ood_compound,50827,official,timeout,250,1.0544168511992975,False,False,0.0,False,0.272,3,,,,
adaptive_hocbf,ood_compound,50827,official,success,86,0.048904773845567635,True,False,0.0,False,0.2441860465116279,3,3,33,0.07321991770495241,0.03906936704871007
fixed_hocbf,ood_compound,50828,official,timeout,250,2.5561976781087474,False,False,0.0,False,1.0,1,,,,
adaptive_hocbf,ood_compound,50828,official,success,78,0.03682977205819462,True,False,0.0,False,0.38461538461538464,1,1,42,0.5463772652125326,0.024075443161847548
fixed_hocbf,ood_compound,50829,official,timeout,250,0.7336446030916112,False,True,0.2118915842865987,False,0.76,3,,,,
adaptive_hocbf,ood_compound,50829,official,success,132,0.047074994915147085,True,True,0.15015535805969904,False,0.42424242424242425,3,3,55,0.7195150842739091,0.0115154619473871
fixed_hocbf,ood_compound,50830,official,timeout,250,3.0807799629837644,False,False,0.0,False,1.0,3,,,,
adaptive_hocbf,ood_compound,50830,official,timeout,250,1.1023744797634547,False,True,2.1687351208148827e-07,False,0.94,3,3,44,0.05808217017808812,0.044088932175982226
fixed_hocbf,ood_compound,50831,official,timeout,250,1.7755217537335712,False,False,0.0,False,0.824,3,,,,
adaptive_hocbf,ood_compound,50831,official,success,70,0.0467140844718155,True,False,0.0,False,0.2714285714285714,3,3,40,0.47058877671323873,0.043658658877777375
fixed_hocbf,ood_compound,50832,official,timeout,250,0.9995660155665382,False,False,0.0,False,0.864,3,,,,
adaptive_hocbf,ood_compound,50832,official,success,93,0.0472079112865198,True,False,0.0,False,0.5591397849462365,3,3,44,0.47353529658627413,0.1986121856972546
fixed_hocbf,ood_compound,50833,official,timeout,250,1.3908207912319337,False,False,0.0,False,0.984,3,,,,
adaptive_hocbf,ood_compound,50833,official,success,88,0.04711859344129027,True,False,0.0,False,0.36363636363636365,3,3,49,0.26024406562796715,0.04730002414830996
fixed_hocbf,ood_compound,50834,official,timeout,250,1.1180387180300617,False,False,0.0,False,0.196,3,,,,
adaptive_hocbf,ood_compound,50834,official,success,86,0.048551687103536634,True,False,0.0,False,0.36046511627906974,3,3,45,0.33239020798399016,0.01375149403214711
fixed_hocbf,ood_compound,50835,official,timeout,250,0.4952783053702353,False,False,0.0,False,0.172,3,,,,
adaptive_hocbf,ood_compound,50835,official,success,80,0.04985371313898534,True,False,0.0,False,0.375,3,3,49,0.10286953497671925,0.025263756656723958
fixed_hocbf,ood_compound,50836,official,timeout,250,1.474922363442009,False,False,0.0,False,1.0,0,,,,
adaptive_hocbf,ood_compound,50836,official,success,46,0.049387513472519344,True,False,0.0,False,0.3695652173913043,0,0,,0.5796517903460054,0.05618321671666496
fixed_hocbf,ood_compound,50837,official,timeout,250,1.2244940100654222,False,False,0.0,False,0.6,1,,,,
adaptive_hocbf,ood_compound,50837,official,success,116,0.04645257616989546,True,False,0.0,False,0.22413793103448276,1,1,48,0.27982149199112377,0.08309638086722759
fixed_hocbf,ood_compound,50838,official,timeout,250,0.9984513423783868,False,False,0.0,False,0.924,2,,,,
adaptive_hocbf,ood_compound,50838,official,abort,38,1.3139643192238153,False,False,0.0,True,0.7692307692307693,2,2,,0.847726072954782,0.04160278943741383
fixed_hocbf,ood_compound,50839,official,timeout,250,1.6573411728054035,False,False,0.0,False,1.0,1,,,,
adaptive_hocbf,ood_compound,50839,official,success,60,0.03629453666211175,True,False,0.0,False,0.4,1,1,38,0.6074474560663339,0.012384503890935868
fixed_hocbf,ood_compound,50840,official,timeout,250,0.7559222894469773,False,False,0.0,False,0.148,2,,,,
adaptive_hocbf,ood_compound,50840,official,success,92,0.04578919831709586,True,False,0.0,False,0.14130434782608695,2,2,15,0.29816894251858916,0.07836193432576206
fixed_hocbf,ood_compound,50841,official,timeout,250,0.6463442173811051,False,False,0.0,False,0.084,3,,,,
